


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-11' And DATE '2021-04-11')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 22 323783779       1
11-APR-21 22 351631570       1
11-APR-21 22 356799454       1
11-APR-21 22 366799456       1
11-APR-21 22 367631578       1
11-APR-21 22 367783771       1
11-APR-21 22 371631574       1
11-APR-21 22 421926342       1
11-APR-21 22 423926344       1
11-APR-21 22 429165776       1
11-APR-21 22 431926344       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 22 432926345       1
11-APR-21 22 435926348       1
11-APR-21 22 518039830       1
11-APR-21 22 600744191       2
11-APR-21 22 630417598       1
11-APR-21 22 650417592       1
11-APR-21 22 670124975       1
11-APR-21 22 671112870       1
11-APR-21 22 682335027       1
11-APR-21 22 767777695       1
11-APR-21 22 767795732       1
11-APR-21 22 809414078       4
11-APR-21 22 910109669       1
11-APR-21 22 910114797       2
11-APR-21 22 923122105       1
11-APR-21 22 923122220       1
11-APR-21 22 929148547       1
11-APR-21 22 929184834       1
11-APR-21 22 954009479       1
11-APR-21 22 954113735       1
11-APR-21 22 954141152       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 22 964118357       1
11-APR-21 23 001755478       1
11-APR-21 23 013731686       1
11-APR-21 23 013731890       1
11-APR-21 23 013781059       1
11-APR-21 23 014427163       1
11-APR-21 23 014432188       1
11-APR-21 23 014437075       1
11-APR-21 23 014451001       1
11-APR-21 23 099001958       1
11-APR-21 23 099001960       1
11-APR-21 23 099008407       3
11-APR-21 23 099008419       3
11-APR-21 23 100157444       1
11-APR-21 23 100788338       1
11-APR-21 23 100790042       1
11-APR-21 23 103170508       1
11-APR-21 23 107788335       1
11-APR-21 23 111790045       1
11-APR-21 23 114795365       1
11-APR-21 23 120199270       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 23 126199276       2
11-APR-21 23 126988243       1
11-APR-21 23 127199277       1
11-APR-21 23 129199279       1
11-APR-21 23 134199276       1
11-APR-21 23 135199277       1
11-APR-21 23 135958013       1
11-APR-21 23 200981567       1
11-APR-21 23 259550450       1
11-APR-21 23 263799325       2
11-APR-21 23 263981562       8
11-APR-21 23 268773592       1
11-APR-21 23 268981567       1
11-APR-21 23 301199495       1
11-APR-21 23 302711684       1
11-APR-21 23 306198652       1
11-APR-21 23 309487052       1
11-APR-21 23 314797551       1
11-APR-21 23 317167852       1
11-APR-21 23 320797559       1
11-APR-21 23 321711687       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 23 322199490       2
11-APR-21 23 323536221       1
11-APR-21 23 347199499       1
11-APR-21 23 348797551       1
11-APR-21 23 349199491       1
11-APR-21 23 358199492       1
11-APR-21 23 360199408       1
11-APR-21 23 361199409       1
11-APR-21 23 363711687       1
11-APR-21 23 365797552       1
11-APR-21 23 372711688       1
11-APR-21 23 421982934       1
11-APR-21 23 423982936       1
11-APR-21 23 431982936       1
11-APR-21 23 432982937       1
11-APR-21 23 435982930       1
11-APR-21 23 440139396       1
11-APR-21 23 506039836       1
11-APR-21 23 506046879       1
11-APR-21 23 507039837       1
11-APR-21 23 508039838       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 23 508099240       1
11-APR-21 23 509039839       2
11-APR-21 23 517046872       1
11-APR-21 23 519099801       2
11-APR-21 23 550948940       1
11-APR-21 23 562948944       1
11-APR-21 23 608126000       1
11-APR-21 23 613759147       1
11-APR-21 23 653126005       1
11-APR-21 23 672172726       1
11-APR-21 23 675717903       1
11-APR-21 23 700916957       1
11-APR-21 23 758461417       1
11-APR-21 23 775722599       2
11-APR-21 23 790199333       1
11-APR-21 23 805981568       3
11-APR-21 23 909143000       2
11-APR-21 23 909143199       2
11-APR-21 23 909143442       2
11-APR-21 23 909973085       1
11-APR-21 23 910114874       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 23 910115408       2
11-APR-21 23 910140425       1
11-APR-21 23 910180734       1
11-APR-21 23 910213470       2
11-APR-21 23 922111149       1
11-APR-21 23 922111808       1
11-APR-21 23 922115779       1
